startDateTime,site_no,tz_cd,NH4_mgL_remark_cd,NH4_mgL,NH4_mgL_dqi_cd,NH4_mgL_rpt_level_va,NH4_mgL_rpt_lev_cd,NO2_mgL_remark_cd,NO2_mgL,NO2_mgL_dqi_cd,NO2_mgL_rpt_lev_va,NO2_mgL_rpt_lev_cd,NO3_NO2_mgL_remark_cd,NO3_NO2_mgL,NO3_NO2_mgL_dqi_cd,NO3_NO2_mgL_rpt_lev_va,NO3_NO2_mgL_rpt_lev_cd,Ortho_PO4_mgL_remark_cd,Ortho_PO4_mgL,Ortho_PO4_mgL_dqi_cd,Ortho_PO4_mgL_rpt_lev_va,Ortho_PO4_mgL_rpt_lev_cd,TDN_mgL_remark_cd,TDN_mgL,TDN_mgL_dqi_cd,TDN_mgL_rpt_lev_va,TDN_mgL_rpt_lev_cd,Chla_ugL_remark_cd,Chla_ugL,Chla_ugL_dqi_cd,Chla_ugL_rpt_lev_va,Chla_ugL_rpt_lev_cd,Phaeo_ugL_remark_cd,Phaeo_ugL,Phaeo_ugL_dqi_cd,Phaeo_ugL_rpt_lev_va,Phaeo_ugL_rpt_lev_cd,DOC_mgL_remark_cd,DOC_mgL,DOC_mgL_dqi_cd,DOC_mgL_rpt_lev_va,DOC_mgL_rpt_lev_cd,A254_remark_cd,A254,A254_dqi_cd,A254_rpt_lev_va,A254_rpt_lev_cd,SUVA_remark_cd,SUVA,SUVA_dqi_cd,SUVA_rpt_lev_va,SUVA_rpt_lev_cd
2014-04-15T19:00:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.001,R,0.001,LT-MDL,NA,0.05,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.16,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2014-04-18T00:30:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.04,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.17,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13T17:30:00Z,11447650,UTC,NA,0.02,R,0.01,LT-MDL,NA,0.002,R,0.001,LT-MDL,<,0.04,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.11,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.4,R,NA,NA
2014-05-21T17:15:00Z,11447650,UTC,NA,0.74,R,0.01,LT-MDL,NA,NA,NA,NA,NA,<,0.04,R,0.04,LT-MDL,NA,0.08,R,0.004,LT-MDL,NA,0.88,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-28T18:30:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.001,R,0.001,LT-MDL,<,0.04,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.15,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.4,R,NA,NA
2014-06-03T19:00:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.001,R,0.001,LT-MDL,<,0.04,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.15,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2014-06-30T17:30:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.001,R,0.001,LT-MDL,<,0.04,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.15,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2014-07-24T17:00:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.001,R,0.001,LT-MDL,NA,0.09,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.12,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,R,0.23,LT-MDL,NA,0.03,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2014-08-13T19:00:00Z,11447650,UTC,NA,0.01,R,0.01,LT-MDL,<,0.001,R,0.001,LT-MDL,<,0.04,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.16,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,3.3,R,NA,NA
2014-10-16T17:40:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,NA,0.04,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.12,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,R,0.23,DLDQC,NA,0.03,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2014-11-20T20:15:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.2,R,0.04,DLDQC,NA,0.05,R,0.004,DLDQC,NA,0.31,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-09T20:00:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.42,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.67,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,R,0.23,DLDQC,NA,0.19,R,0.005,LT-MDL,NA,4.3,R,NA,NA
2014-12-16T21:30:00Z,11447650,UTC,NA,0.05,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.4,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,0.81,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-14T19:30:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.4,R,0.04,DLDQC,NA,0.05,R,0.004,DLDQC,NA,0.54,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2015-01-15T18:15:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.41,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.56,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-27T18:30:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.26,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.4,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2015-02-19T20:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.27,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.45,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-20T18:20:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.25,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.44,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,R,0.23,DLDQC,NA,0.09,R,0.005,LT-MDL,NA,3.3,R,NA,NA
2015-02-25T17:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.24,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,1.36,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,R,0.23,DLDQC,NA,0.07,R,0.005,LT-MDL,NA,2.9,R,NA,NA
2015-03-16T16:50:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.08,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.2,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2015-03-19T20:15:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.13,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.28,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-09T19:31:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.09,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.24,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-09T19:30:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.09,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.2,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-09T19:32:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,0.08,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.23,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-27T18:30:00Z,11447650,UTC,NA,0.03,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.08,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.23,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2015-05-08T17:30:00Z,11447650,UTC,NA,0.26,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.05,R,0.004,DLDQC,NA,0.41,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2015-05-19T17:30:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.09,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.19,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,R,0.23,DLDQC,NA,0.22,R,0.005,LT-MDL,NA,12.9,R,NA,NA
2015-06-04T18:00:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.12,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2015-06-16T20:01:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,<,0.04,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.15,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16T20:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.13,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2015-06-16T20:02:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,<,0.04,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.31,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-07T19:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,NA,NA,NA,NA,<,0.04,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.14,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-20T19:15:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,NA,NA,NA,NA,<,0.04,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.18,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-31T17:30:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.19,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.9,R,NA,NA
2015-09-17T19:45:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.15,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-27T18:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.06,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.21,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-29T17:30:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,NA,0.09,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.19,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,R,0.23,DLDQC,NA,0.03,R,0.005,LT-MDL,NA,2.4,R,NA,NA
2015-12-09T18:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.14,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.26,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2015-12-15T19:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.25,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,3.2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-14T18:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.56,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.81,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47,R,0.23,DLDQC,NA,0.11,R,0.005,LT-MDL,NA,3.2,R,NA,NA
2016-01-19T16:45:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.43,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.78,R,0.05,DLDQC,NA,2.3,R,0.1,MRL,NA,4.3,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-27T17:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.33,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.56,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,R,0.23,DLDQC,NA,0.19,R,0.005,LT-MDL,NA,4.7,R,NA,NA
2016-02-10T20:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.32,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.5,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,R,0.23,DLDQC,NA,0.08,R,0.005,LT-MDL,NA,3,R,NA,NA
2016-02-23T19:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.22,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.78,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,3.4,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-24T19:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.27,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.41,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,R,0.23,DLDQC,NA,0.08,R,0.005,LT-MDL,NA,3.5,R,NA,NA
2016-03-24T18:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.15,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.41,R,0.05,DLDQC,NA,3.9,R,0.1,MRL,NA,2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-30T18:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.12,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.24,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,R,0.23,DLDQC,NA,0.06,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2016-04-19T20:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.06,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.18,R,0.05,DLDQC,NA,3.2,R,0.1,MRL,NA,2.8,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-20T18:30:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.06,R,0.04,DLDQC,NA,0.01,R,0.004,DLDQC,NA,0.14,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2016-05-12T19:15:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.11,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.22,R,0.05,DLDQC,NA,1.5,R,0.1,MRL,NA,1.7,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-12T18:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.14,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.22,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2016-05-26T18:30:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.01,R,0.004,DLDQC,NA,0.13,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2016-06-09T18:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.04,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.14,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2016-06-21T18:15:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,1.56,R,0.05,DLDQC,NA,1.7,R,0.1,MRL,NA,2.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-22T16:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.06,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.18,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2016-07-28T17:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.01,R,0.004,DLDQC,NA,0.11,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2016-07-28T19:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.01,R,0.004,DLDQC,NA,0.34,R,0.05,DLDQC,NA,2.1,R,0.1,MRL,NA,2.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-10T18:00:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.14,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,3,R,NA,NA
2016-08-25T19:30:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.23,R,0.05,DLDQC,NA,1.9,R,0.1,MRL,NA,2.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-28T19:45:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,NA,0.07,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.26,R,0.05,DLDQC,NA,0.8,R,0.1,MRL,NA,0.8,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-20T19:30:00Z,11447650,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.163,R,0.04,DLDQC,NA,0.038,R,0.004,DLDQC,NA,0.43,R,0.05,DLDQC,NA,0.6,R,0.1,MRL,NA,0.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-22T17:15:00Z,11447650,UTC,NA,0.02,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.186,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.49,R,0.05,DLDQC,NA,1.6,R,0.1,MRL,NA,2.7,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-10T20:30:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.171,R,0.04,DLDQC,NA,0.028,R,0.004,DLDQC,NA,0.3,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-16T19:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,NA,0.139,R,0.04,DLDQC,NA,0.021,R,0.004,DLDQC,NA,0.26,R,0.05,DLDQC,NA,3.4,R,0.1,MRL,NA,1.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-19T16:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.074,R,0.04,DLDQC,NA,0.016,R,0.004,DLDQC,NA,0.14,R,0.05,DLDQC,NA,2.5,R,0.1,MRL,NA,1.3,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25T20:00:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,NA,0.054,R,0.04,DLDQC,NA,0.015,R,0.004,DLDQC,NA,0.13,R,0.05,DLDQC,NA,2.4,R,0.1,MRL,NA,1.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-22T19:45:00Z,11447650,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,NA,0.049,R,0.04,DLDQC,NA,0.019,R,0.004,DLDQC,NA,0.14,R,0.05,DLDQC,NA,3.7,R,0.1,MRL,NA,2.2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
